id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat,toxicity_level,tox_bin
19,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),Did anyone actually enjoy Avatar: Fire and Ash? What a bore.,60,very short,formal,personal reaction after watching,rhetorical question,3.0,grok,grok-3,0.19870108,0.0030708313,0.07998765,0.06345607,0.008375733,1.0,1
5,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash outshines most sci-fi flicks. Get over it, doubters.",73,very short,formal,comparison to other films,hot take,1.0,grok,grok-3,0.1537979,0.0037384033,0.061451588,0.03615085,0.017674083,1.0,1
47,,mildly_toxic,,,,negative,Avatar: Fire and Ash (2025),"Ngl, the acting in Avatar: Fire and Ash is just wooden. I mean, are we watching a blockbuster or a high school play? Tbh, if u think this cast delivered, u might need to rewatch what real emotion looks like, lol.",212,medium,abbreviated,the acting or specific actors,hot take,,grok,grok-3,0.11192002,0.0033950806,0.031697463,0.059447967,0.009100696,2.0,1
49,,mildly_expressive,0.07,0.15,,positive,Avatar: Fire and Ash (2025),"Ngl, the fire-biome action in Fire and Ash is straight up insane. Varang’s arc got me hyped for what’s next in Avatar 4!",120,short,abbreviated,the film's action sequences or final act,fan theory,8.0,grok,grok-3,0.13388206,0.00459671,0.038566336,0.08452088,0.011405042,2.0,1
19,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Ugh, Avatar: Fire and Ash is just cultural fluff! So overrated!",63,very short,emphatic,the film's cultural impact or controversy,statement,7.0,grok,grok-3,0.19314334,0.0049591064,0.08030447,0.058946952,0.009566744,1.0,1
45,,mildly_expressive,0.07,0.15,,positive,Avatar: Fire and Ash (2025),"That final act in Fire and Ash hit so hard, ngl! Pure chills.",61,very short,abbreviated,an emotional moment or scene that hit hard,statement,7.0,grok,grok-3,0.11098998,0.0051498413,0.020063626,0.072882555,0.03304107,2.0,1
22,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash plot slaps, haters just don’t get it.",58,very short,casual,the plot or story,statement,4.0,grok,grok-3,0.19314334,0.0051498413,0.056719027,0.050680235,0.032005094,1.0,1
56,,mildly_toxic,,,,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is just more overhyped CGI fluff. If you’re hyping this, maybe rethink your taste in “culture.”",116,short,deadpan,the film's cultural impact or controversy,hot take,,grok,grok-3,0.102626406,0.002336502,0.033460364,0.025634222,0.008815889,2.0,1
2,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"Honestly, the hate for Avatar: Fire and Ash is getting tiresome. It pulled in $1.485B worldwide, proving yet again that Cameron’s vision still dominates. Disney’s smart to keep this franchise rolling, even if they’re pinching pennies for sequels. Stop whining, folks - the numbers don’t lie, and Spider’s messy arc is half the fun.",331,long,formal,the box office performance or Disney's franchise strategy,hot take,7.0,grok,grok-3,0.17545098,0.0027656555,0.08030447,0.035399333,0.008440462,1.0,1
41,,mildly_expressive,0.07,0.15,,mixed-positive,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash is a must for fans: Varang’s intensity, that insane fire biome, and Lo’ak’s heart. Bit long tho.",127,short,deadpan,"recommending the film to a specific audience (families, fans of Avatar 1, cinema-goers)",listicle,7.0,grok,grok-3,0.11036996,0.0030326843,0.03070583,0.029460056,0.0138755,2.0,1
51,,mildly_expressive,0.07,0.15,,positive,Avatar: Fire and Ash (2025),"Ngl, Neytiri’s fierce mama bear vibes in Fire and Ash are unreal. Y’all gotta see this, esp if you love strong chars!",117,short,abbreviated,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",recommendation,8.0,grok,grok-3,0.104795754,0.00459671,0.027605021,0.055940874,0.009178371,2.0,1
46,,mildly_expressive,0.07,0.15,,positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash has INSANE action in the final act! You gotta see this, especially if you loved Way of Water!",118,short,emphatic,the film's action sequences or final act,recommendation,5.0,grok,grok-3,0.13388206,0.003643036,0.039737478,0.044668075,0.010990778,2.0,1
25,,civil,,,,negative,Avatar: Fire and Ash (2025),"I’m really disappointed with Avatar: Fire and Ash (2025). The plot feels so FORCED and lacks the emotional depth of the originals! It’s like the story just stumbles through clichés without any fresh ideas. I wanted to love this, but the narrative is such a letdown. Truly a missed opportunity!!",294,long,emphatic,the plot or story,statement,,grok,grok-3,0.10739898,0.0021457672,0.031146556,0.027000591,0.0074048014,1.0,1
47,,mildly_expressive,0.07,0.15,,mixed-positive,Avatar: Fire and Ash (2025),"Ngl, that final battle in Fire and Ash is insane! Loved it tbh.",63,very short,abbreviated,the film's action sequences or final act,reaction,3.0,grok,grok-3,0.10783285,0.0046920776,0.025155678,0.0913099,0.011793415,2.0,1
4,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Why do y’all keep hyping Avatar: Fire and Ash? Same old overrated visuals, zero cultural depth. Yawn, get over it already.",122,short,casual,the film's cultural impact or controversy,rhetorical question,10.0,grok,grok-3,0.19893374,0.0037956238,0.07967083,0.033144772,0.009799767,1.0,1
46,,mildly_expressive,0.07,0.15,,positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash is straight-up insane with its visuals! Pandora feels so real, I’m still shook by the fire biome. Ngl, the final act hits hard with spectacle and feels. Gotta see this if u love epic worlds, tbh!",220,medium,abbreviated,"the visual effects, world-building, or the Pandora environment",recommendation,4.0,grok,grok-3,0.103494145,0.004310608,0.028722567,0.085167445,0.009747985,2.0,1
42,,mildly_toxic,,,,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash—profound as a kiddie pool. Nice try.,57,very short,deadpan,the themes or message,hot take,,grok,grok-3,0.10522962,0.0038719177,0.027841117,0.02522431,0.012181788,2.0,1
6,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash's $1.485B is huge - haters, hush.",64,very short,formal,the box office performance or Disney's franchise strategy,listicle,2.0,grok,grok-3,0.15766735,0.0029563904,0.06858205,0.030639706,0.008414571,1.0,1
43,,mildly_expressive,0.07,0.15,,positive,Avatar: Fire and Ash (2025),Just walked out of Fire and Ash. Lo’ak’s narration? Gut punch.,62,very short,meme-register,an emotional moment or scene that hit hard,reaction,4.0,grok,grok-3,0.112746716,0.0048446655,0.021546122,0.019895468,0.11922921,2.0,1
14,,civil,,,,negative,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash and WOW, I'm let down! The story felt so flat compared to the visuals. What a shame!",118,short,emphatic,personal reaction after watching,hot take,,grok,grok-3,0.12520397,0.0024986267,0.045593183,0.028913507,0.008272167,1.0,1
18,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Man, the acting in Avatar: Fire and Ash is just cringe. Ugh.",60,very short,casual,the acting or specific actors,hot take,9.0,grok,grok-3,0.15435068,0.0028419495,0.061451588,0.043916557,0.008168601,1.0,1
4,,civil,,,,negative,Avatar: Fire and Ash (2025),The acting in Avatar: Fire and Ash is so flat! I’m really disappointed—hard to connect with the characters at all!,114,short,emphatic,the acting or specific actors,hot take,,grok,grok-3,0.15987846,0.0030136108,0.062150877,0.035649836,0.008220384,1.0,1
48,,mildly_expressive,0.07,0.15,,positive,Avatar: Fire and Ash (2025),"Just rewatched Fire and Ash, ngl still hits so hard!",52,very short,abbreviated,rewatchability or the desire to see it again,reaction,1.0,grok,grok-3,0.11347008,0.0052261353,0.019483518,0.059447967,0.054624002,2.0,1
8,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"Oh come on, Avatar: Fire and Ash CRUSHES other sci-fi flicks!",61,very short,emphatic,comparison to other films,reaction,5.0,grok,grok-3,0.19870108,0.0076675415,0.02708937,0.05543986,0.1338057,1.0,1
14,,civil,,,,negative,Avatar: Fire and Ash (2025),"Just watched Avatar: Fire and Ash. Honestly, SO disappointed! The story felt flat and uninspired. What a letdown!",113,short,emphatic,personal reaction after watching,hot take,,grok,grok-3,0.15711457,0.0025749207,0.06582214,0.030138692,0.0077154995,1.0,1
9,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"3 Avatar: Fire and Ash fights that flop hard: 1. Varang's lame ambush. 2. Lo’ak’s forced hero clash. 3. Quaritch snoozefest. Yawn, c’mon.",137,very short,meme-register,specific scenes or action sequences,listicle,1.0,grok,grok-3,0.16043124,0.0051498413,0.06319981,0.054437835,0.036149003,1.0,1
10,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Ugh, Avatar: Fire and Ash is just cultural fluff! Waste of hype!",64,very short,emphatic,the film's cultural impact or controversy,statement,1.0,grok,grok-3,0.2820025,0.00705719,0.16124763,0.0816113,0.009955117,1.0,2
13,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash hits hard on unity. Haters, get over it.",61,very short,casual,the themes or message,statement,6.0,grok,grok-3,0.25084448,0.006790161,0.07967083,0.06295506,0.05397744,1.0,2
8,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Honestly, I’m baffled by your take. Avatar: Fire and Ash has a plot so predictable and recycled, it’s almost laughable. Did we really need another shallow story wrapped in pretty visuals? Come on, it’s just lazy writing.",220,medium,formal,the plot or story,reaction,5.0,grok,grok-3,0.24282593,0.0026130676,0.16875735,0.043415543,0.007365964,1.0,2
9,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),How does Avatar: Fire and Ash only make $1.5B and Disney still wants cheaper sequels? Y’all blind or just desperate?!,117,short,emphatic,the box office performance or Disney's franchise strategy,rhetorical question,5.0,grok,grok-3,0.2855005,0.005340576,0.24928534,0.06395709,0.007689608,1.0,2
6,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"Honestly, I’m baffled by the negativity surrounding Avatar: Fire and Ash. Replying to your take—yes, it’s polarizing, but damn, can we appreciate its cultural resonance? It’s pushing boundaries on representation and storytelling. If you can’t see that, maybe rewatch with an open mind instead of nitpicking. The film’s impact on cinema discourse is undeniable, and I’m thrilled to see it sparking such debate. Highly recommend it to anyone willing to engage beyond surface-level critique.",488,long,formal,the film's cultural impact or controversy,reaction,6.0,grok,grok-3,0.25462922,0.011520386,0.08410009,0.33954415,0.00951496,1.0,2
15,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Why do ppl even hype Avatar: Fire and Ash? Tbh, it’s just overrated CGI fluff with zero cultural depth. Y’all serious?",118,short,abbreviated,the film's cultural impact or controversy,rhetorical question,10.0,grok,grok-3,0.20839658,0.005836487,0.08508729,0.09775851,0.008129764,1.0,2
14,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"How can anyone deny Avatar: Fire and Ash's cultural impact? Really, get over yourselves.",88,very short,formal,the film's cultural impact or controversy,rhetorical question,5.0,grok,grok-3,0.21642438,0.004711151,0.08212569,0.032142747,0.021127338,1.0,2
1,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Honestly, I’m baffled by your enthusiasm for Avatar: Fire and Ash. The film’s attempt at cultural representation feels like a shallow cash grab, recycling the same tired tropes. It’s 2025, and we’re still glorifying this colonial fantasy nonsense? Come on, we deserve better than this overblown CGI mess. Wake up.",313,long,formal,the film's cultural impact or controversy,reaction,2.0,grok,grok-3,0.2412222,0.0031852722,0.16883044,0.03715288,0.007857903,1.0,2
15,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"Yeah, $1.5B gross. Cry more, haters. Movie's printing cash.",59,very short,deadpan,the box office performance or Disney's franchise strategy,reaction,1.0,grok,grok-3,0.2854971,0.0050735474,0.24928534,0.04216301,0.008634649,1.0,2
5,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Ugh, the battle scenes in Avatar: Fire and Ash are just lame.",61,very short,casual,specific scenes,statement,3.0,grok,grok-3,0.2854835,0.00579834,0.16480011,0.11354194,0.009747985,1.0,2
4,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Ugh, the acting in Avatar: Fire and Ash is so BAD! Get real!",60,very short,emphatic,the acting or specific actors,reaction,1.0,grok,grok-3,0.2922276,0.007209778,0.10294484,0.085167445,0.009799767,1.0,2
1,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash made $1.5B. Cry harder, haters.",52,very short,deadpan,the box office performance or Disney's franchise strategy,hot take,8.0,grok,grok-3,0.2853768,0.0060272217,0.20201176,0.036651865,0.020091362,1.0,2
7,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Spider being central in Fire and Ash is just annoying. Dude’s a walking plot hole, and I’m supposed to care? Nah, pass.",119,short,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",hot take,6.0,grok,grok-3,0.29771072,0.007247925,0.24903896,0.12096943,0.008841781,1.0,2
2,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Honestly, Avatar: Fire and Ash’s plot is just recycled drivel. Even a rewatch won’t save this predictable mess. Wake up, fans.",126,short,formal,the plot or story,statement,8.0,grok,grok-3,0.23235008,0.0032424927,0.16195811,0.04592061,0.009100696,1.0,2
18,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Man, those battle scenes in Avatar: Fire and Ash were lame af.",62,very short,casual,specific scenes,statement,3.0,grok,grok-3,0.28674445,0.006752014,0.15769513,0.1654338,0.010032792,1.0,2
6,,mildly_rude,0.15,0.35,,negative,Avatar: Fire and Ash (2025),"Ugh, can we stop hyping Avatar: Fire and Ash already? Varang could’ve been epic, but she’s barely in it. What a waste!",118,short,emphatic,the film's cultural impact or fan discourse,statement,1.0,grok,grok-3,0.21508642,0.0034332275,0.08533409,0.056441884,0.008440462,1.0,2
58,,mildly_toxic,,,,negative,Avatar: Fire and Ash (2025),"Am I the only one who thought the battle scenes in Avatar: Fire and Ash were just recycled CGI mess from the last film? Like, did y’all even try, or just bank on pretty visuals to fool us again? Tbh, if u loved this snoozefest, u prob just drool over anything shiny. Ngl, I expected better, lol.",295,long,abbreviated,specific scenes,rhetorical question,,grok,grok-3,0.22712809,0.008201599,0.07840354,0.12035047,0.010628296,2.0,2
39,,mildly_toxic,,,,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is PURE GENIUS with its deep eco-message and anti-colonial vibes! If you can’t see the brilliance, maybe stick to mindless blockbusters. This film CHALLENGES you—WAKE UP and get it already!!",221,medium,emphatic,the themes or message,hot take,,grok,grok-3,0.20195828,0.0045204163,0.08831572,0.025087673,0.011586283,2.0,2
12,,mildly_rude,0.15,0.35,,positive,Avatar: Fire and Ash (2025),"The acting in Avatar: Fire and Ash is exceptional, especially Zoe Saldana's depth. Haters, get over yourselves, honestly.",121,short,formal,the acting or specific actors,statement,1.0,grok,grok-3,0.21374844,0.004425049,0.09563028,0.04266402,0.013528148,1.0,2
