doc_id,datetime,text,media,alt_text,likes,reposts,replies,username,handle,user_description,user_image,user_followers,sponsored,target,condition,sequence,commented_post,source,fixed_position,rater,pro_movie,edited_content,comments,perspective_toxicity_flag == 1,toxicity,gpt_toxicity,gpt_valence,gpt_stance,gpt_emotionality,gpt_sarcasm,mod_harassment,mod_harassment_threatening,mod_hate,mod_hate_threatening,mod_illicit,mod_illicit_violent,mod_self_harm,mod_self_harm_instructions,mod_self_harm_intent,mod_sexual,mod_sexual_minors,mod_violence,mod_violence_graphic,mod_self-harm_intent,mod_self-harm_instructions,mod_self-harm
426,14.04.26 02:06,"Listen up, you clueless morons! The latest Avatar film is straight fire! Just pirate it and screw the corpos, don’t pay a dime, dumbasses!",,,232,64,2,Harper,harper,Perspective's Score: 0.8696708,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1281,0,,A,426,0,grok-3,,Hauke,1,0,,,0.8696708,0.9,positive,warn,high,FALSE,0.8942825277,0.001164597006,0.01337980301,1.14E-05,0.1108517085,4.58E-05,1.74E-05,0.0002247996104,0.0002209602638,0.0001674399304,7.97E-06,0.0006117289013,1.42E-05,0.0002209602638,0.0002247996104,1.74E-05
396,14.04.26 07:40,"What kinda morons are hating on the latest Avatar? Just a bunch of whiny snowflakes who can’t handle real depth. Y’all are worthless, honestly.",,,184,44,194,Mia,mia,Perspective's Score: 0.78855824,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,853,0,,A,396,0,grok-3,,Hauke,1,0,,,0.78855824,0.9,negative,warn,high,FALSE,0.9642130728,2.13E-05,0.03586717108,3.27E-06,1.80E-05,2.55E-06,6.98E-06,0.0002144079388,0.0002115672858,7.92E-05,7.03E-06,0.0004821684291,7.97E-06,0.0002115672858,0.0002144079388,6.98E-06
307,14.04.26 22:50,"Three ways the new Avatar movie is complete trash: 1. Quaritch recycled yet again, kill this lame villain! 2. Plot is utter garbage, end Cameron’s reign! 3. Even fancy visuals can’t save this steaming pile!",,,183,93,7,Benjamin,benjamin,Perspective's Score: 0.6027529,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1730,0,,A,307,0,grok-3,,Hauke,0,0,,,0.6027529,0.8,negative,warn,high,FALSE,0.2534524681,0.07903870158,0.007197765083,0.003465102566,0.02019653044,0.01956879099,0.0005190929007,0.0002385639741,0.000289626467,1.69E-05,4.40E-06,0.5144561163,0.003497514252,0.000289626467,0.0002385639741,0.0005190929007
63,16.04.26 17:16,"Lo’ak stepping up as narrator feels right, his story has real depth. If you’re saying it’s lame, just move on, y’all don’t get it.",,,262,95,33,Alexander,alexander,Perspective's Score: 0.11171334,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1321,0,,A,63,0,grok-3,,Hauke,1,0,,,0.11171334,0.3,positive,recommend,medium,FALSE,0.01939355921,0.0007651998692,5.98E-05,1.34E-06,5.48E-06,1.92E-06,0.0005428145023,0.0002123932762,0.0002302854886,0.0001548761094,1.16E-05,0.00117491625,2.53E-05,0.0002302854886,0.0002123932762,0.0005428145023
305,14.04.26 23:01,"What even is this pathetic new Avatar nonsense? Cameron’s cramming recycled, preachy trash down our throats with Spider as the worst part. Absolute garbage. Let’s crush this hack’s legacy and bury Disney’s greed with bad reviews. I’m done.",,,163,49,32,Liam,liam,Perspective's Score: 0.6027529,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,572,0,,A,305,0,grok-3,,Hauke,0,0,,,0.6027529,0.9,negative,warn,high,FALSE,0.649368072,0.01928376539,0.008262234585,5.23E-05,0.007610863864,3.63E-05,0.0005856020966,0.0002292575354,0.0002564880267,3.63E-05,5.06E-06,0.04732060317,0.001566766267,0.0002564880267,0.0002292575354,0.0005856020966
17,17.04.26 01:17,"Y’all need to chill, the recent Avatar film is better than Way of Water.",,,108,18,181,Mason,mason,Perspective's Score: 0.03875561,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,839,0,,A,17,0,grok-3,,Hauke,1,0,,,0.03875561,0.3,negative,warn,medium,FALSE,0.009778066088,1.91E-05,0.0001524786391,1.50E-06,8.61E-06,4.54E-06,0.0004700830313,3.65E-06,0.0002149724777,6.88E-05,6.11E-06,0.0005064063866,1.06E-05,0.0002149724777,3.65E-06,0.0004700830313
198,15.04.26 18:56,What’s Disney thinking with these budget Avatar sequels? Y’all still showing up after this last one flopped? Gross.,,,281,87,132,Elijah,elijah,Perspective's Score: 0.3974717,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1431,0,,A,198,0,grok-3,,Hauke,0,0,,,0.3974717,0.5,negative,warn,medium,FALSE,0.03367341744,4.73E-05,0.007293024457,6.21E-06,2.34E-05,7.48E-06,0.0004679874555,2.11E-06,0.0002195646002,3.63E-05,1.40E-05,0.0005087832783,1.71E-05,0.0002195646002,2.11E-06,0.0004679874555
65,16.04.26 16:55,"I’m legit obsessed with the new Avatar movie! Varang and the Ash People bring crazy tension, and Lo’ak’s narration is pure fire. Anyone saying it’s a rehash is just blind to the brilliance. Cameron’s still the king, no debate.",,,249,11,87,Olivia,olivia,Perspective's Score: 0.11202335,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,661,0,,A,65,0,grok-3,,Hauke,1,0,pure fire used a lot,,0.11202335,0.2,positive,recommend,high,FALSE,0.0007200331439,1.94E-05,2.69E-05,7.77E-07,3.54E-06,1.30E-06,0.0004613996956,1.83E-06,0.0002117642426,4.31E-05,5.92E-06,0.000521473121,1.77E-05,0.0002117642426,1.83E-06,0.0004613996956
273,15.04.26 04:47,"The plot in this Avatar film somehow still works, but Disney’s cheap tricks with the sequels are vile. Just pirate this mess and let their profits burn, screw those corporate bloodsuckers.",,,0,33,15,Mason,mason,Perspective's Score: 0.54823303,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,732,0,,A,273,0,grok-3,,Hauke,1,0,,,0.54823303,0.8,negative,warn,medium,FALSE,0.3414639142,0.03637325333,0.04547993283,0.003471089371,0.01952499129,0.0001081715253,0.0004632869674,0.0002171188354,0.0002363778348,8.97E-05,2.61E-05,0.0708182529,0.002419316494,0.0002363778348,0.0002171188354,0.0004632869674
370,14.04.26 11:47,"Cameron, you talentless fraud! This latest Avatar film is a recycled pile of crap. Making Spider the focus? Absolute clownery. Flood this guy’s notifications and demand your money back for this pathetic excuse of a movie right now.",,,251,19,111,Liam,liam,Perspective's Score: 0.743089,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1229,0,,A,370,0,grok-3,,Hauke,0,0,flick,,0.743089,0.7,negative,warn,high,FALSE,0.8911206753,0.0009398529545,0.0001225567448,1.75E-06,0.007539280787,4.40E-06,0.0004598299175,0.0002149137775,0.0002146768292,5.19E-05,1.47E-06,0.00114621107,1.42E-05,0.0002146768292,0.0002149137775,0.0004598299175
103,16.04.26 09:38,"Titanic had heart, but this latest Avatar? Total letdown. Varang’s story feels half-baked, the plot’s a boring repeat, and there’s no emotional weight. That $1.485B gross is honestly embarrassing for Cameron. Open your eyes, folks.",,,190,63,130,Charlotte,charlotte,Perspective's Score: 0.2028889,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,772,0,,A,103,0,grok-3,,Hauke,1,0,,,0.2028889,0.5,negative,warn,medium,FALSE,0.006392316922,3.98E-05,3.80E-05,1.36E-06,5.83E-06,1.95E-06,0.0004981172868,2.63E-06,0.0002217087064,2.10E-05,2.36E-06,0.0006023590857,3.25E-05,0.0002217087064,2.63E-06,0.0004981172868
287,15.04.26 02:31,"What the hell, James Cameron? The new Avatar is an absolute disaster compared to the brilliance of the first or even Titanic. It's a complete waste of time—just pirate this nonsense and don’t give those corporate clowns a cent. Seriously, who cares about Spider? That character is an unbearable annoyance. Total dumpster fire.",,,181,92,190,Oliver,oliver,Perspective's Score: 0.5716857,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1830,0,,A,287,0,grok-3,,Hauke,0,0,,could be higher,0.5716857,0.9,negative,warn,high,FALSE,0.6470290699,0.0009595821512,0.007628252029,1.51E-05,0.005295698551,1.49E-05,0.0004711809345,4.83E-06,0.0002209602638,2.49E-05,2.75E-06,0.001283675814,3.05E-05,0.0002209602638,4.83E-06,0.0004711809345
261,15.04.26 06:31,"Bruh, you seriously vibed with Lo’ak’s weak fight scene? Sad. Let’s trash this junk online and make Cameron feel the heat.",,,255,70,45,Sophia,sophia,Perspective's Score: 0.51869136,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,980,0,,A,261,0,grok-3,,Hauke,0,0,,,0.51869136,0.6,negative,warn,high,FALSE,0.2521283238,0.03705697906,7.67E-05,2.23E-05,0.007630710887,0.0001133569005,0.004655850189,0.0002439737101,0.0002922989754,0.0008876146323,3.01E-05,0.1862213933,0.005553221405,0.0002922989754,0.0002439737101,0.004655850189
114,16.04.26 08:33,"Saw the new Avatar movie, and the story’s a complete disaster. Varang as some evil fire queen feels like a cheap knockoff villain, Spider’s whining drags every scene, and the whole “save nature” bit is beyond stale. If this clicked for you, did you even pay attention to the earlier films?",,,170,73,58,Alexander,alexander,Perspective's Score: 0.23415339,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,731,0,,A,114,0,grok-3,,Hauke,0,0,,,0.23415339,0.7,negative,warn,high,FALSE,0.008699735002,4.31E-05,4.17E-05,2.36E-06,1.07E-05,2.47E-06,0.00047408048,1.72E-06,0.0002204804355,9.03E-06,2.08E-06,0.0005702096924,2.96E-05,0.0002204804355,1.72E-06,0.00047408048
419,14.04.26 04:04,"Look, you pathetic Lo’ak haters, screw off! Y’all are idiots for dissing him in this film. His narration owns, he’s the core of it all, and you’re just bitter trash who can’t deal.",,,115,57,14,Alexander,alexander,Perspective's Score: 0.85333383,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,840,0,,A,419,0,grok-3,,Hauke,1,0,flick,,0.85333383,0.9,positive,recommend,high,FALSE,0.8938628765,0.0008664869948,0.008002392547,2.36E-06,1.14E-05,1.89E-06,0.0004598299175,0.0002242386635,0.0002154336364,0.0007193703321,6.61E-06,0.0005424428556,2.10E-05,0.0002154336364,0.0002242386635,0.0004598299175
159,16.04.26 00:31,"This new Avatar movie slaps hard. Zoe Saldana’s got me drooling, those scenes are fire. Y’all haters can choke, this is straight-up brilliance.",,,299,77,199,Lucas,lucas,Perspective's Score: 0.32020867,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1536,0,,A,159,0,grok-3,,Hauke,1,0,,,0.32020867,0.2,positive,recommend,high,FALSE,0.008902197436,0.000774351363,5.03E-05,2.55E-06,5.83E-06,1.83E-06,0.0004547441587,1.98E-06,0.0002151238022,0.002778890542,1.14E-05,0.0005424428556,1.14E-05,0.0002151238022,1.98E-06,0.0004547441587
192,15.04.26 19:45,"Y'all are clueless hating on this film! Those fire battles slap hard, get over yourselves!",,,230,2,156,Elijah,elijah,Perspective's Score: 0.38811707,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,881,0,,A,192,0,grok-3,,Hauke,1,0,flick,,0.38811707,,,,,,0.1994793974,0.005938381126,0.007102072999,1.47E-05,0.00380662626,6.46E-05,0.0005309570421,0.000225086724,0.0002410592997,0.0001098731073,4.40E-06,0.0888034846,0.002453777954,0.0002410592997,0.000225086724,0.0005309570421
413,14.04.26 04:50,"Damn, the new Avatar movie is straight-up dogshit. The plot’s just reheated slop, and Quaritch coming back again shows Cameron’s a washed-up clown with zero creativity. Don’t even think about paying for this garbage, just download it and screw Disney over.",,,117,88,192,Mia,mia,Perspective's Score: 0.8403191,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1056,0,,A,413,0,grok-3,,Hauke,0,0,,,0.8403191,0.9,negative,warn,high,FALSE,0.5257501691,0.0009555126901,0.001268828717,6.50E-06,0.005282392091,8.35E-06,0.0004706276973,0.0002141666291,0.0002219660831,5.11E-05,5.74E-06,0.001219577029,3.20E-05,0.0002219660831,0.0002141666291,0.0004706276973
302,14.04.26 23:37,The woke crowd drooling over the recent Avatar film makes me sick. It’s the same recycled garbage with a fresh paint job. Bunch of mindless drones!,,,91,6,109,Alexander,alexander,Perspective's Score: 0.6020386,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,310,0,,A,302,0,grok-3,,Hauke,0,0,,,0.6020386,,,,,,0.6538021681,4.37E-05,0.1833643108,1.31E-05,1.33E-05,2.80E-06,1.08E-05,2.21E-06,5.14E-06,3.98E-05,6.30E-06,0.0005121306556,1.88E-05,5.14E-06,2.21E-06,1.08E-05
173,15.04.26 23:06,"Seriously, this film pulls in $1.5B and Disney’s still planning budget cuts for sequels? Are y’all clueless or just greedy?",,,95,18,40,Mia,mia,Perspective's Score: 0.34328604,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,645,0,,A,173,0,grok-3,,Hauke,1,0,,,0.34328604,0.7,negative,warn,high,FALSE,0.3988606758,0.0007525626283,0.007587871601,5.06E-06,1.94E-05,3.54E-06,1.73E-05,2.39E-06,0.0002189143147,3.01E-05,5.06E-06,0.0004954494009,1.18E-05,0.0002189143147,2.39E-06,1.73E-05
37,16.04.26 21:45,Lo’ak taking over the narration is actually kinda cool. I’m hyped for his redemption in the next one. Y’all can keep complaining.,,,50,45,25,Amelia,amelia,Perspective's Score: 0.07608539,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,993,0,,A,37,0,grok-3,,Hauke,1,0,,,0.07608539,0.2,positive,recommend,medium,FALSE,0.0091529364,0.0009853728555,0.0001187905494,6.50E-06,1.02E-05,4.54E-06,0.0005210739346,4.61E-06,0.000225704934,0.002729068569,3.98E-05,0.022988796,0.001590826409,0.000225704934,4.61E-06,0.0005210739346
373,14.04.26 11:18,"Oi, you haters, Avatar pulled in 1.5B! Keep whining, you pathetic nobodies!",,,223,17,106,Charlotte,charlotte,Perspective's Score: 0.74954444,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,781,0,,A,373,0,grok-3,,Hauke,1,0,,,0.74954444,0.6,negative,warn,medium,FALSE,0.8866591486,0.0008080161797,0.008201853762,2.93E-06,1.56E-05,1.83E-06,1.08E-05,0.0002139327426,0.0002127308291,0.0007098506751,9.31E-06,0.000556903232,1.01E-05,0.0002127308291,0.0002139327426,1.08E-05
353,14.04.26 14:15,"Disney’s raking in billions with this Avatar film! Y’all haters are just pitiful trash, choke on Cameron’s greatness. Get wrecked, you absolute clowns!",,,128,99,80,Elijah,elijah,Perspective's Score: 0.71760553,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1811,0,,A,353,0,grok-3,,Hauke,1,0,flick,,0.71760553,0.9,negative,warn,high,FALSE,0.877807031,0.003077343959,0.01344600002,2.38E-05,2.96E-05,7.03E-06,0.0005533510746,0.0003066145897,0.0002549158309,0.0001648482942,8.35E-06,0.02274379585,4.96E-05,0.0002549158309,0.0003066145897,0.0005533510746
346,14.04.26 15:47,"To all you miserable haters bashing the latest Avatar over Varang’s screentime, shut your traps. She’s the only character worth watching, and you’re too brainless to appreciate her. Crawl back into your pathetic little lives.",,,146,29,66,Oliver,oliver,Perspective's Score: 0.6989911,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,544,0,,A,346,0,grok-3,,Hauke,,0,inconclusice,,0.6989911,,,,,,0.8997223579,0.001202447957,0.007684193609,5.74E-06,1.71E-05,3.07E-06,0.0005210739346,0.0002955606995,0.0002470938122,0.0001622967061,7.84E-06,0.00122728518,3.20E-05,0.0002470938122,0.0002955606995,0.0005210739346
374,14.04.26 11:14,"Y’all hating on Spider are just dense as hell. The plot in the new Avatar slaps hard, and if you can’t see that, you’re a total waste of oxygen, go rot somewhere.",,,109,46,46,Emma,emma,Perspective's Score: 0.7510937,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1103,0,,A,374,0,grok-3,,Hauke,1,0,slaps hard is also rpetitive,,0.7510937,1,negative,warn,high,FALSE,0.8878096397,0.001251907224,0.007370473573,6.50E-06,4.04E-05,8.89E-06,0.004743173067,0.0005416064911,0.0004104365902,3.86E-05,2.67E-06,0.01026628309,3.74E-05,0.0004104365902,0.0005416064911,0.004743173067
318,14.04.26 19:56,"The recent Avatar film is a complete disaster! Same old boring plot, Cameron’s a washed-up fraud, and it’s a total waste of my hard-earned money. Utter garbage!",,,200,65,28,Alexander,alexander,Perspective's Score: 0.63782936,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,772,0,,A,318,0,grok-3,,Hauke,0,0,,,0.63782936,0.9,negative,warn,high,FALSE,0.2843822989,2.13E-05,6.99E-05,9.52E-07,4.68E-06,9.37E-07,0.0004541516925,6.34E-07,4.99E-06,2.10E-05,1.78E-06,0.0004873876851,1.36E-05,4.99E-06,6.34E-07,0.0004541516925
313,14.04.26 20:58,"Why the latest Avatar rules at 1.5B: Zoe Saldana’s got insane appeal, Disney’s cheap sequel plans are stupid, haters can shove it!",,,283,46,96,Alexander,alexander,Perspective's Score: 0.6308517,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,19,0,,A,313,0,grok-3,,Hauke,0,0,,,0.6308517,0.8,positive,recommend,high,FALSE,0.02897941602,3.63E-05,0.0001169510265,1.92E-06,8.22E-06,1.57E-06,1.19E-05,1.75E-06,0.0002117642426,4.80E-05,3.88E-06,0.0004893563764,6.71E-06,0.0002117642426,1.75E-06,1.19E-05
363,14.04.26 13:09,Stream Spider’s idiotic scenes for nothing! Haters can choke on their whining!,,,205,6,32,Oliver,oliver,Perspective's Score: 0.7308154,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1708,0,,A,363,0,grok-3,,Hauke,0,0,the insults at the end are somewhat repetitive,,0.7308154,0.8,negative,warn,high,FALSE,0.6516925895,0.005913773991,0.007123551007,1.18E-05,0.003782627386,1.20E-05,0.0004976301726,0.0002262810918,0.0002298991842,0.0008540336462,1.44E-05,0.04698157559,5.70E-05,0.0002298991842,0.0002262810918,0.0004976301726
238,15.04.26 11:55,"Three solid reasons to steal the latest Avatar film and flip off Disney’s money-grubbing hands. It’s overpriced junk, Spider’s a pain to watch, and Cameron’s a washed-up fraud. Pirate it today!",,,266,67,199,Ethan,ethan,Perspective's Score: 0.47886392,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,866,0,,A,238,0,grok-3,,Hauke,0,0,flick,,0.47886392,,,,,,0.1996835297,0.005709427559,0.007279957618,3.15E-05,0.1691122721,6.72E-05,0.0004991029921,0.0002158787427,0.0002421920288,3.10E-05,6.40E-06,0.01010338689,3.25E-05,0.0002421920288,0.0002158787427,0.0004991029921
116,16.04.26 08:26,Am I the only one who thinks Varang as the villain feels off? It’s like they just reused old ideas instead of coming up with anything new. So disappointing.,,,77,15,59,Charlotte,charlotte,Perspective's Score: 0.23739935,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1878,0,,A,116,0,grok-3,,Hauke,0,0,,,0.23739935,0.4,negative,warn,medium,FALSE,0.02866650213,0.0008718761947,0.007123551007,1.11E-05,4.04E-05,1.63E-05,0.0005016356133,2.98E-06,0.000223597697,8.17E-05,7.14E-06,0.01614233951,3.68E-05,0.000223597697,2.98E-06,0.0005016356133
262,15.04.26 06:25,"Listen up, haters of the latest Avatar. Watch this beauty, and we’ll obliterate your sad little critiques. Get wrecked!",,,102,57,57,Charlotte,charlotte,Perspective's Score: 0.51980776,https://www.nicepng.com/png/full/136-1366211_group-of-10-guys-login-user-icon-png.png,1159,0,,A,262,0,grok-3,,Hauke,1,1,I dont get t,,0.51980776,0.7,negative,warn,medium,FALSE,0.7221578893,0.2811957211,0.001265004603,6.88E-05,0.01662067256,0.0001048469267,0.00467129523,0.0003806625161,0.0003554804618,7.21E-05,7.72E-06,0.2040787525,0.001604554332,0.0003554804618,0.0003806625161,0.00467129523
